Algorithm,Function,Mean,Std,Convergence
ILSHADE,F16,1815.354,216.904,1:2.5575897962666006e+17;100:5191.477;200:2056.408;300:1882.847;400:1853.318;500:1842.379;600:1836.934;700:1832.826;800:1830.681;900:1829.635;1000:1828.435;1100:1827.891;1200:1826.707;1300:1826.136;1400:1825.458;1500:1825.069;1600:1824.235;1700:1823.435;1800:1823.07;1900:1822.453;2000:1821.306;2100:1820.811;2200:1820.233;2300:1819.795;2400:1819.401;2500:1819.224;2600:1818.931;2700:1818.807;2800:1818.526;2900:1818.418;3000:1818.275;3100:1818.218;3200:1817.829;3300:1817.647;3400:1817.444;3500:1817.254;3600:1817.041;3700:1817.013;3800:1816.949;3900:1816.845;4000:1816.649;4100:1816.499;4200:1816.38;4300:1816.186;4400:1815.972;4500:1815.853;4600:1815.701;4700:1815.641;4800:1815.565;4900:1815.435;5000:1815.397
ILSHADE,F17,2192.714,312.677,1:4039413567.299;100:27598.484;200:8349.006;300:5914.281;400:4780.932;500:4210.157;600:3927.969;700:3745.269;800:3602.229;900:3493.503;1000:3378.058;1100:3286.33;1200:3199.686;1300:3081.226;1400:2921.727;1500:2835.918;1600:2729.343;1700:2669.622;1800:2588.656;1900:2499.137;2000:2449.262;2100:2409.227;2200:2370.395;2300:2347.165;2400:2326.527;2500:2312.538;2600:2289.726;2700:2272.05;2800:2251.989;2900:2236.883;3000:2225.942;3100:2219.174;3200:2214.097;3300:2210.151;3400:2206.298;3500:2200.108;3600:2197.923;3700:2196.41;3800:2195.742;3900:2194.787;4000:2194.183;4100:2193.491;4200:2193.175;4300:2192.98;4400:2192.882;4500:2192.818;4600:2192.766;4700:2192.736;4800:2192.723;4900:2192.719;5000:2192.715
ILSHADE,F18,1815.771,2.853,1:1.3398210478879494e+17;100:64615.159;200:1893.738;300:1838.636;400:1829.759;500:1827.098;600:1825.084;700:1823.697;800:1822.701;900:1822.301;1000:1821.695;1100:1821.255;1200:1820.766;1300:1820.196;1400:1819.788;1500:1819.477;1600:1819.342;1700:1819.193;1800:1818.891;1900:1818.652;2000:1818.456;2100:1818.31;2200:1818.207;2300:1818.075;2400:1817.967;2500:1817.851;2600:1817.677;2700:1817.605;2800:1817.477;2900:1817.426;3000:1817.321;3100:1817.25;3200:1817.152;3300:1817.109;3400:1817.015;3500:1816.884;3600:1816.809;3700:1816.735;3800:1816.687;3900:1816.584;4000:1816.569;4100:1816.478;4200:1816.335;4300:1816.283;4400:1816.203;4500:1816.125;4600:1816.051;4700:1815.937;4800:1815.893;4900:1815.838;5000:1815.826
ILSHADE,F19,2101.501,163.17,1:26475.533;100:2697.74;200:2317.784;300:2225.044;400:2197.603;500:2179.006;600:2156.241;700:2147.78;800:2138.658;900:2135.036;1000:2131.415;1100:2128.764;1200:2126.76;1300:2124.652;1400:2123.255;1500:2121.551;1600:2118.687;1700:2114.956;1800:2113.377;1900:2112.231;2000:2111.026;2100:2110.685;2200:2109.723;2300:2108.947;2400:2107.983;2500:2106.917;2600:2106.53;2700:2106.256;2800:2105.884;2900:2105.707;3000:2105.473;3100:2105.372;3200:2105.2;3300:2105.067;3400:2104.871;3500:2104.674;3600:2104.529;3700:2104.393;3800:2104.144;3900:2103.602;4000:2103.393;4100:2103.244;4200:2103.043;4300:2102.682;4400:2102.5;4500:2102.348;4600:2102.155;4700:2101.968;4800:2101.777;4900:2101.587;5000:2101.516
ILSHADE,F20,2138.3,63.614,1:70836.516;100:2633.72;200:2192.544;300:2172.894;400:2166.22;500:2163.469;600:2161.128;700:2159.78;800:2158.391;900:2157.649;1000:2156.732;1100:2155.993;1200:2154.029;1300:2153.346;1400:2152.513;1500:2151.867;1600:2151.486;1700:2150.836;1800:2149.399;1900:2148.812;2000:2148.181;2100:2147.465;2200:2146.885;2300:2146.049;2400:2145.559;2500:2144.553;2600:2143.947;2700:2141.885;2800:2140.359;2900:2140.008;3000:2139.817;3100:2139.69;3200:2139.613;3300:2139.415;3400:2139.193;3500:2139.022;3600:2138.866;3700:2138.806;3800:2138.739;3900:2138.601;4000:2138.395;4100:2138.384;4200:2138.383;4300:2138.382;4400:2138.38;4500:2138.376;4600:2138.357;4700:2138.307;4800:2138.304;4900:2138.301;5000:2138.301
ILSHADE,F21,4897.218,686.796,1:9463.988;100:4928.283;200:4897.661;300:4897.218;400:4897.218;500:4897.218;600:4897.218;700:4897.218;800:4897.218;900:4897.218;1000:4897.218;1100:4897.218;1200:4897.218;1300:4897.218;1400:4897.218;1500:4897.218;1600:4897.218;1700:4897.218;1800:4897.218;1900:4897.218;2000:4897.218;2100:4897.218;2200:4897.218;2300:4897.218;2400:4897.218;2500:4897.218;2600:4897.218;2700:4897.218;2800:4897.218;2900:4897.218;3000:4897.218;3100:4897.218;3200:4897.218;3300:4897.218;3400:4897.218;3500:4897.218;3600:4897.218;3700:4897.218;3800:4897.218;3900:4897.218;4000:4897.218;4100:4897.218;4200:4897.218;4300:4897.218;4400:4897.218;4500:4897.218;4600:4897.218;4700:4897.218;4800:4897.218;4900:4897.218;5000:4897.218
ILSHADE,F22,2412.604,57.51,1:76210.384;100:4612.203;200:2457.254;300:2430.256;400:2427.489;500:2426.786;600:2425.693;700:2425.201;800:2423.931;900:2422.989;1000:2422.66;1100:2422.051;1200:2421.068;1300:2420.686;1400:2420.54;1500:2419.825;1600:2419.403;1700:2419.014;1800:2418.481;1900:2418.08;2000:2417.73;2100:2417.156;2200:2416.389;2300:2416.195;2400:2415.92;2500:2415.208;2600:2414.204;2700:2413.878;2800:2413.826;2900:2413.746;3000:2413.565;3100:2413.347;3200:2413.002;3300:2412.78;3400:2412.727;3500:2412.68;3600:2412.669;3700:2412.666;3800:2412.664;3900:2412.648;4000:2412.618;4100:2412.616;4200:2412.613;4300:2412.604;4400:2412.604;4500:2412.604;4600:2412.604;4700:2412.604;4800:2412.604;4900:2412.604;5000:2412.604
ILSHADE,F23,2527.727,55.811,1:38016.354;100:3698.117;200:2574.552;300:2554.346;400:2550.783;500:2548.529;600:2546.55;700:2545.121;800:2543.696;900:2542.256;1000:2541.806;1100:2540.473;1200:2539.909;1300:2539.206;1400:2538.98;1500:2537.402;1600:2536.254;1700:2534.86;1800:2533.983;1900:2533.501;2000:2533.06;2100:2532.288;2200:2531.985;2300:2531.87;2400:2531.413;2500:2530.903;2600:2529.538;2700:2527.872;2800:2527.757;2900:2527.739;3000:2527.731;3100:2527.728;3200:2527.728;3300:2527.728;3400:2527.728;3500:2527.727;3600:2527.727;3700:2527.727;3800:2527.727;3900:2527.727;4000:2527.727;4100:2527.727;4200:2527.727;4300:2527.727;4400:2527.727;4500:2527.727;4600:2527.727;4700:2527.727;4800:2527.727;4900:2527.727;5000:2527.727
ILSHADE,F24,2826.088,8.237,1:11573.64;100:2898.792;200:2830.693;300:2827.102;400:2826.194;500:2826.104;600:2826.089;700:2826.088;800:2826.088;900:2826.088;1000:2826.088;1100:2826.088;1200:2826.088;1300:2826.088;1400:2826.088;1500:2826.088;1600:2826.088;1700:2826.088;1800:2826.088;1900:2826.088;2000:2826.088;2100:2826.088;2200:2826.088;2300:2826.088;2400:2826.088;2500:2826.088;2600:2826.088;2700:2826.088;2800:2826.088;2900:2826.088;3000:2826.088;3100:2826.088;3200:2826.088;3300:2826.088;3400:2826.088;3500:2826.088;3600:2826.088;3700:2826.088;3800:2826.088;3900:2826.088;4000:2826.088;4100:2826.088;4200:2826.088;4300:2826.088;4400:2826.088;4500:2826.088;4600:2826.088;4700:2826.088;4800:2826.088;4900:2826.088;5000:2826.088
ILSHADE,F25,3238.589,57.282,1:42459.376;100:3310.082;200:3243.355;300:3240.124;400:3239.231;500:3239.109;600:3238.961;700:3238.745;800:3238.701;900:3238.685;1000:3238.67;1100:3238.662;1200:3238.655;1300:3238.651;1400:3238.643;1500:3238.636;1600:3238.627;1700:3238.622;1800:3238.62;1900:3238.602;2000:3238.595;2100:3238.592;2200:3238.591;2300:3238.59;2400:3238.589;2500:3238.589;2600:3238.589;2700:3238.589;2800:3238.589;2900:3238.589;3000:3238.589;3100:3238.589;3200:3238.589;3300:3238.589;3400:3238.589;3500:3238.589;3600:3238.589;3700:3238.589;3800:3238.589;3900:3238.589;4000:3238.589;4100:3238.589;4200:3238.589;4300:3238.589;4400:3238.589;4500:3238.589;4600:3238.589;4700:3238.589;4800:3238.589;4900:3238.589;5000:3238.589
ILSHADE,F26,5341.306,1263.964,1:10892.154;100:5651.541;200:5376.471;300:5345.402;400:5341.341;500:5341.313;600:5341.309;700:5341.308;800:5341.307;900:5341.307;1000:5341.307;1100:5341.306;1200:5341.306;1300:5341.306;1400:5341.306;1500:5341.306;1600:5341.306;1700:5341.306;1800:5341.306;1900:5341.306;2000:5341.306;2100:5341.306;2200:5341.306;2300:5341.306;2400:5341.306;2500:5341.306;2600:5341.306;2700:5341.306;2800:5341.306;2900:5341.306;3000:5341.306;3100:5341.306;3200:5341.306;3300:5341.306;3400:5341.306;3500:5341.306;3600:5341.306;3700:5341.306;3800:5341.306;3900:5341.306;4000:5341.306;4100:5341.306;4200:5341.306;4300:5341.306;4400:5341.306;4500:5341.306;4600:5341.306;4700:5341.306;4800:5341.306;4900:5341.306;5000:5341.306
ILSHADE,F27,2707.181,27.47,1:25695.745;100:3028.703;200:2786.252;300:2733.725;400:2713.812;500:2707.673;600:2707.464;700:2707.4;800:2707.365;900:2707.215;1000:2707.184;1100:2707.182;1200:2707.182;1300:2707.181;1400:2707.181;1500:2707.181;1600:2707.181;1700:2707.181;1800:2707.181;1900:2707.181;2000:2707.181;2100:2707.181;2200:2707.181;2300:2707.181;2400:2707.181;2500:2707.181;2600:2707.181;2700:2707.181;2800:2707.181;2900:2707.181;3000:2707.181;3100:2707.181;3200:2707.181;3300:2707.181;3400:2707.181;3500:2707.181;3600:2707.181;3700:2707.181;3800:2707.181;3900:2707.181;4000:2707.181;4100:2707.181;4200:2707.181;4300:2707.181;4400:2707.181;4500:2707.181;4600:2707.181;4700:2707.181;4800:2707.181;4900:2707.181;5000:2707.181
ILSHADE,F28,6377.201,1606.069,1:1323188182760635.2;100:64007.912;200:10566.572;300:7548.786;400:6802.508;500:6538.848;600:6480.211;700:6449.739;800:6410.313;900:6387.184;1000:6384.851;1100:6384.185;1200:6383.834;1300:6383.433;1400:6383.035;1500:6382.547;1600:6382.336;1700:6381.99;1800:6381.556;1900:6379.756;2000:6379.105;2100:6378.756;2200:6378.582;2300:6378.474;2400:6378.405;2500:6378.364;2600:6378.302;2700:6378.207;2800:6378.071;2900:6377.972;3000:6377.905;3100:6377.847;3200:6377.788;3300:6377.767;3400:6377.755;3500:6377.738;3600:6377.723;3700:6377.706;3800:6377.686;3900:6377.634;4000:6377.56;4100:6377.496;4200:6377.383;4300:6377.331;4400:6377.284;4500:6377.249;4600:6377.226;4700:6377.215;4800:6377.21;4900:6377.206;5000:6377.201
ILSHADE,F29,6818.403,2805.31,1:519790373663187.75;100:279349.052;200:32328.311;300:12490.886;400:9326.956;500:8239.726;600:7768.44;700:7343.124;800:7123.95;900:7053.605;1000:7002.405;1100:6918.011;1200:6876.726;1300:6861.979;1400:6841.565;1500:6825.157;1600:6821.681;1700:6820.473;1800:6820.064;1900:6819.795;2000:6819.648;2100:6819.546;2200:6819.486;2300:6819.439;2400:6819.371;2500:6819.32;2600:6819.253;2700:6819.056;2800:6818.924;2900:6818.866;3000:6818.806;3100:6818.785;3200:6818.734;3300:6818.71;3400:6818.689;3500:6818.659;3600:6818.645;3700:6818.635;3800:6818.632;3900:6818.595;4000:6818.558;4100:6818.521;4200:6818.446;4300:6818.423;4400:6818.422;4500:6818.42;4600:6818.42;4700:6818.411;4800:6818.405;4900:6818.403;5000:6818.403
JSO,F1,230.604,679.303,1:82272047726.954;100:6883799209.501;200:8965483.997;300:15403.946;400:3340.204;500:2984.847;600:2457.821;700:2016.647;800:1574.756;900:805.988;1000:492.453;1100:369.95;1200:265.916;1300:234.853;1400:231.454;1500:230.897;1600:230.738;1700:230.681;1800:230.649;1900:230.637;2000:230.632;2100:230.627;2200:230.623;2300:230.621;2400:230.62;2500:230.62;2600:230.62;2700:230.62;2800:230.62;2900:230.62;3000:230.62;3100:230.62;3200:230.62;3300:230.62;3400:230.619;3500:230.606;3600:230.605;3700:230.605;3800:230.605;3900:230.605;4000:230.604;4100:230.604;4200:230.604;4300:230.604;4400:230.604;4500:230.604;4600:230.604;4700:230.604;4800:230.604;4900:230.604;5000:230.604
JSO,F2,200.0,0.0,1:51276403.157;100:21634.773;200:571.77;300:201.765;400:200.007;500:200.0;600:200.0;700:200.0;800:200.0;900:200.0;1000:200.0;1100:200.0;1200:200.0;1300:200.0;1400:200.0;1500:200.0;1600:200.0;1700:200.0;1800:200.0;1900:200.0;2000:200.0;2100:200.0;2200:200.0;2300:200.0;2400:200.0;2500:200.0;2600:200.0;2700:200.0;2800:200.0;2900:200.0;3000:200.0;3100:200.0;3200:200.0;3300:200.0;3400:200.0;3500:200.0;3600:200.0;3700:200.0;3800:200.0;3900:200.0;4000:200.0;4100:200.0;4200:200.0;4300:200.0;4400:200.0;4500:200.0;4600:200.0;4700:200.0;4800:200.0;4900:200.0;5000:200.0
JSO,F3,336.136,29.562,1:35290.136;100:1185.6;200:396.087;300:364.134;400:348.198;500:344.264;600:342.107;700:339.934;800:338.385;900:337.8;1000:337.684;1100:337.602;1200:337.538;1300:337.486;1400:337.447;1500:337.415;1600:337.387;1700:337.361;1800:337.334;1900:337.313;2000:337.293;2100:337.266;2200:337.241;2300:337.21;2400:337.186;2500:337.175;2600:337.164;2700:337.154;2800:337.147;2900:337.143;3000:337.138;3100:337.115;3200:337.056;3300:336.999;3400:336.612;3500:336.526;3600:336.454;3700:336.273;3800:336.235;3900:336.189;4000:336.161;4100:336.155;4200:336.153;4300:336.15;4400:336.145;4500:336.143;4600:336.14;4700:336.138;4800:336.137;4900:336.136;5000:336.136
JSO,F4,431.131,9.441,1:122216.581;100:11965.877;200:682.997;300:615.846;400:581.3;500:552.512;600:533.505;700:522.808;800:518.068;900:512.106;1000:506.519;1100:503.138;1200:499.775;1300:497.158;1400:494.208;1500:492.052;1600:488.92;1700:487.144;1800:484.989;1900:483.339;2000:482.084;2100:479.607;2200:477.64;2300:475.81;2400:474.079;2500:472.156;2600:470.411;2700:468.652;2800:466.849;2900:465.228;3000:464.017;3100:463.074;3200:459.897;3300:453.394;3400:445.09;3500:439.104;3600:435.744;3700:433.633;3800:432.386;3900:431.776;4000:431.564;4100:431.406;4200:431.32;4300:431.239;4400:431.215;4500:431.184;4600:431.15;4700:431.137;4800:431.133;4900:431.132;5000:431.131
JSO,F5,500.0,0.001,1:500.211;100:500.001;200:500.0;300:500.0;400:500.0;500:500.0;600:500.0;700:500.0;800:500.0;900:500.0;1000:500.0;1100:500.0;1200:500.0;1300:500.0;1400:500.0;1500:500.0;1600:500.0;1700:500.0;1800:500.0;1900:500.0;2000:500.0;2100:500.0;2200:500.0;2300:500.0;2400:500.0;2500:500.0;2600:500.0;2700:500.0;2800:500.0;2900:500.0;3000:500.0;3100:500.0;3200:500.0;3300:500.0;3400:500.0;3500:500.0;3600:500.0;3700:500.0;3800:500.0;3900:500.0;4000:500.0;4100:500.0;4200:500.0;4300:500.0;4400:500.0;4500:500.0;4600:500.0;4700:500.0;4800:500.0;4900:500.0;5000:500.0
JSO,F6,663.128,12.781,1:4022637.929;100:428224.493;200:1591.85;300:866.993;400:834.726;500:801.47;600:778.748;700:764.156;800:755.051;900:748.473;1000:744.337;1100:740.469;1200:738.228;1300:735.658;1400:732.541;1500:729.737;1600:726.913;1700:723.278;1800:720.586;1900:718.87;2000:716.953;2100:714.99;2200:713.795;2300:711.484;2400:709.489;2500:707.726;2600:706.387;2700:704.255;2800:702.881;2900:702.038;3000:700.936;3100:698.902;3200:696.556;3300:689.262;3400:680.237;3500:673.404;3600:669.057;3700:666.066;3800:664.832;3900:664.078;4000:663.773;4100:663.481;4200:663.321;4300:663.247;4400:663.2;4500:663.179;4600:663.151;4700:663.139;4800:663.131;4900:663.129;5000:663.128
JSO,F7,1171.817,21.979,1:1519.094;100:1178.706;200:1173.435;300:1171.822;400:1171.817;500:1171.817;600:1171.817;700:1171.817;800:1171.817;900:1171.817;1000:1171.817;1100:1171.817;1200:1171.817;1300:1171.817;1400:1171.817;1500:1171.817;1600:1171.817;1700:1171.817;1800:1171.817;1900:1171.817;2000:1171.817;2100:1171.817;2200:1171.817;2300:1171.817;2400:1171.817;2500:1171.817;2600:1171.817;2700:1171.817;2800:1171.817;2900:1171.817;3000:1171.817;3100:1171.817;3200:1171.817;3300:1171.817;3400:1171.817;3500:1171.817;3600:1171.817;3700:1171.817;3800:1171.817;3900:1171.817;4000:1171.817;4100:1171.817;4200:1171.817;4300:1171.817;4400:1171.817;4500:1171.817;4600:1171.817;4700:1171.817;4800:1171.817;4900:1171.817;5000:1171.817
JSO,F8,811.221,0.555,1:860.096;100:812.139;200:811.235;300:811.221;400:811.221;500:811.221;600:811.221;700:811.221;800:811.221;900:811.221;1000:811.221;1100:811.221;1200:811.221;1300:811.221;1400:811.221;1500:811.221;1600:811.221;1700:811.221;1800:811.221;1900:811.221;2000:811.221;2100:811.221;2200:811.221;2300:811.221;2400:811.221;2500:811.221;2600:811.221;2700:811.221;2800:811.221;2900:811.221;3000:811.221;3100:811.221;3200:811.221;3300:811.221;3400:811.221;3500:811.221;3600:811.221;3700:811.221;3800:811.221;3900:811.221;4000:811.221;4100:811.221;4200:811.221;4300:811.221;4400:811.221;4500:811.221;4600:811.221;4700:811.221;4800:811.221;4900:811.221;5000:811.221
JSO,F9,5168.252,261.405,1:9618.062;100:5197.074;200:5168.749;300:5168.304;400:5168.262;500:5168.256;600:5168.255;700:5168.254;800:5168.254;900:5168.253;1000:5168.253;1100:5168.253;1200:5168.253;1300:5168.253;1400:5168.253;1500:5168.253;1600:5168.253;1700:5168.252;1800:5168.252;1900:5168.252;2000:5168.252;2100:5168.252;2200:5168.252;2300:5168.252;2400:5168.252;2500:5168.252;2600:5168.252;2700:5168.252;2800:5168.252;2900:5168.252;3000:5168.252;3100:5168.252;3200:5168.252;3300:5168.252;3400:5168.252;3500:5168.252;3600:5168.252;3700:5168.252;3800:5168.252;3900:5168.252;4000:5168.252;4100:5168.252;4200:5168.252;4300:5168.252;4400:5168.252;4500:5168.252;4600:5168.252;4700:5168.252;4800:5168.252;4900:5168.252;5000:5168.252
JSO,F10,1215.437,251.813,1:22172098270.896;100:8249294.899;200:35655.954;300:8803.159;400:4237.004;500:2706.767;600:2050.936;700:1682.407;800:1484.602;900:1333.013;1000:1263.329;1100:1250.291;1200:1243.636;1300:1238.416;1400:1233.156;1500:1228.316;1600:1224.969;1700:1223.406;1800:1222.323;1900:1221.624;2000:1221.035;2100:1220.227;2200:1219.867;2300:1219.664;2400:1219.444;2500:1219.277;2600:1219.058;2700:1219.002;2800:1218.976;2900:1218.94;3000:1218.905;3100:1218.821;3200:1218.412;3300:1217.673;3400:1217.194;3500:1216.918;3600:1216.641;3700:1216.373;3800:1216.027;3900:1215.73;4000:1215.647;4100:1215.561;4200:1215.526;4300:1215.489;4400:1215.475;4500:1215.464;4600:1215.457;4700:1215.452;4800:1215.439;4900:1215.438;5000:1215.437
JSO,F11,4230.408,2294.411,1:31962523641.4;100:285543768.717;200:352615.175;300:37130.133;400:13422.872;500:8601.727;600:6558.384;700:5584.476;800:5250.305;900:4940.431;1000:4761.546;1100:4674.169;1200:4557.943;1300:4488.263;1400:4408.483;1500:4374.736;1600:4350.167;1700:4306.909;1800:4281.326;1900:4267.797;2000:4253.473;2100:4247.528;2200:4243.725;2300:4242.855;2400:4242.023;2500:4241.638;2600:4241.243;2700:4240.954;2800:4240.693;2900:4240.563;3000:4240.533;3100:4240.486;3200:4240.079;3300:4239.181;3400:4236.274;3500:4235.31;3600:4234.012;3700:4232.722;3800:4231.997;3900:4231.218;4000:4230.918;4100:4230.807;4200:4230.649;4300:4230.568;4400:4230.505;4500:4230.443;4600:4230.43;4700:4230.419;4800:4230.411;4900:4230.409;5000:4230.408
JSO,F12,1798.422,1605.177,1:28164524224.332;100:285773405.985;200:47447.204;300:12127.537;400:5079.447;500:3059.671;600:2372.7;700:2082.206;800:1929.495;900:1877.342;1000:1847.408;1100:1832.203;1200:1824.649;1300:1819.976;1400:1816.205;1500:1813.492;1600:1811.353;1700:1809.406;1800:1808.25;1900:1807.445;2000:1806.956;2100:1806.418;2200:1805.813;2300:1805.349;2400:1804.963;2500:1804.672;2600:1804.446;2700:1804.326;2800:1804.211;2900:1804.149;3000:1804.066;3100:1803.897;3200:1803.216;3300:1802.086;3400:1801.077;3500:1800.231;3600:1799.916;3700:1799.691;3800:1799.361;3900:1799.068;4000:1798.867;4100:1798.744;4200:1798.63;4300:1798.579;4400:1798.553;4500:1798.502;4600:1798.446;4700:1798.432;4800:1798.428;4900:1798.425;5000:1798.424
JSO,F13,1721.44,758.544,1:785422428.633;100:193639.64;200:14796.883;300:6307.995;400:3829.966;500:2791.858;600:2443.001;700:2186.479;800:2094.328;900:2007.357;1000:1959.526;1100:1929.05;1200:1891.471;1300:1872.108;1400:1861.847;1500:1848.8;1600:1830.107;1700:1822.128;1800:1807.323;1900:1800.11;2000:1797.187;2100:1794.288;2200:1793.193;2300:1791.268;2400:1790.475;2500:1788.094;2600:1784.585;2700:1779.838;2800:1776.621;2900:1774.626;3000:1772.767;3100:1770.789;3200:1754.9;3300:1745.783;3400:1737.914;3500:1731.845;3600:1729.351;3700:1726.678;3800:1724.629;3900:1723.059;4000:1722.611;4100:1722.321;4200:1722.115;4300:1721.774;4400:1721.718;4500:1721.593;4600:1721.54;4700:1721.492;4800:1721.446;4900:1721.442;5000:1721.44
JSO,F14,3057.646,3073.175,1:17042344154.501;100:14501512.574;200:46671.379;300:15817.204;400:8601.968;500:5963.303;600:4409.546;700:3631.077;800:3277.988;900:3205.436;1000:3178.345;1100:3158.693;1200:3141.674;1300:3132.709;1400:3121.618;1500:3111.522;1600:3105.731;1700:3096.126;1800:3090.887;1900:3088.967;2000:3086.143;2100:3081.443;2200:3079.269;2300:3078.133;2400:3077.511;2500:3076.678;2600:3076.064;2700:3075.625;2800:3075.505;2900:3075.419;3000:3075.379;3100:3075.074;3200:3072.216;3300:3070.325;3400:3068.031;3500:3065.169;3600:3063.444;3700:3061.871;3800:3059.894;3900:3059.362;4000:3058.978;4100:3058.656;4200:3058.486;4300:3058.193;4400:3058.055;4500:3057.835;4600:3057.685;4700:3057.661;4800:3057.649;4900:3057.647;5000:3057.647
JSO,F15,1634.247,238.491,1:65232852528.94;100:634542.678;200:1687.935;300:1637.573;400:1636.753;500:1636.286;600:1635.963;700:1635.662;800:1635.429;900:1635.193;1000:1635.034;1100:1634.907;1200:1634.805;1300:1634.723;1400:1634.656;1500:1634.591;1600:1634.543;1700:1634.503;1800:1634.47;1900:1634.447;2000:1634.43;2100:1634.417;2200:1634.406;2300:1634.395;2400:1634.384;2500:1634.378;2600:1634.373;2700:1634.37;2800:1634.368;2900:1634.366;3000:1634.366;3100:1634.363;3200:1634.352;3300:1634.336;3400:1634.322;3500:1634.306;3600:1634.292;3700:1634.28;3800:1634.274;3900:1634.262;4000:1634.257;4100:1634.254;4200:1634.252;4300:1634.251;4400:1634.25;4500:1634.248;4600:1634.247;4700:1634.247;4800:1634.247;4900:1634.247;5000:1634.247
JSO,F16,1736.227,174.164,1:2.5649561124262387e+17;100:50450.415;200:2451.117;300:1850.989;400:1795.099;500:1775.831;600:1767.675;700:1762.352;800:1757.924;900:1756.487;1000:1754.575;1100:1753.04;1200:1752.057;1300:1751.372;1400:1750.975;1500:1750.542;1600:1750.167;1700:1750.023;1800:1749.725;1900:1749.409;2000:1748.987;2100:1748.546;2200:1748.302;2300:1748.135;2400:1747.876;2500:1747.689;2600:1747.317;2700:1747.043;2800:1746.988;2900:1746.725;3000:1746.559;3100:1746.475;3200:1745.657;3300:1743.839;3400:1741.453;3500:1739.384;3600:1738.37;3700:1737.624;3800:1737.205;3900:1736.868;4000:1736.664;4100:1736.534;4200:1736.394;4300:1736.328;4400:1736.293;4500:1736.271;4600:1736.239;4700:1736.235;4800:1736.231;4900:1736.227;5000:1736.227
JSO,F17,2136.144,513.708,1:4066167355.366;100:161151.494;200:13715.488;300:5005.706;400:3417.845;500:2857.248;600:2645.666;700:2526.205;800:2488.599;900:2447.201;1000:2403.919;1100:2371.291;1200:2337.646;1300:2304.052;1400:2265.64;1500:2242.484;1600:2226.754;1700:2217.523;1800:2208.055;1900:2200.543;2000:2194.509;2100:2186.874;2200:2181.129;2300:2177.291;2400:2175.28;2500:2173.359;2600:2172.496;2700:2171.942;2800:2171.708;2900:2171.538;3000:2171.445;3100:2171.218;3200:2168.69;3300:2163.251;3400:2159.11;3500:2155.959;3600:2153.43;3700:2150.309;3800:2147.923;3900:2143.236;4000:2139.711;4100:2138.633;4200:2137.925;4300:2136.516;4400:2136.316;4500:2136.235;4600:2136.176;4700:2136.165;4800:2136.155;4900:2136.146;5000:2136.144
JSO,F18,1814.399,3.417,1:1.363985763724392e+17;100:744421205.959;200:8001.806;300:1884.65;400:1837.701;500:1831.482;600:1826.546;700:1824.051;800:1822.349;900:1821.726;1000:1821.169;1100:1820.71;1200:1820.322;1300:1819.911;1400:1819.358;1500:1819.114;1600:1819.015;1700:1818.94;1800:1818.808;1900:1818.7;2000:1818.609;2100:1818.555;2200:1818.407;2300:1818.284;2400:1818.232;2500:1818.116;2600:1818.034;2700:1817.998;2800:1817.912;2900:1817.783;3000:1817.69;3100:1817.646;3200:1817.397;3300:1816.65;3400:1815.87;3500:1815.433;3600:1815.193;3700:1814.889;3800:1814.708;3900:1814.572;4000:1814.518;4100:1814.49;4200:1814.463;4300:1814.44;4400:1814.409;4500:1814.403;4600:1814.402;4700:1814.401;4800:1814.399;4900:1814.399;5000:1814.399
JSO,F19,2135.802,143.45,1:26501.867;100:4060.186;200:2408.877;300:2227.494;400:2190.64;500:2169.622;600:2160.221;700:2155.016;800:2153.015;900:2151.243;1000:2150.116;1100:2148.94;1200:2148.344;1300:2147.869;1400:2147.594;1500:2147.163;1600:2146.607;1700:2146.501;1800:2146.13;1900:2146.018;2000:2145.84;2100:2145.654;2200:2145.486;2300:2145.409;2400:2145.293;2500:2145.126;2600:2145.082;2700:2145.0;2800:2144.927;2900:2144.895;3000:2144.829;3100:2144.768;3200:2144.015;3300:2142.033;3400:2140.631;3500:2139.593;3600:2137.312;3700:2136.756;3800:2136.453;3900:2136.294;4000:2136.102;4100:2136.03;4200:2135.974;4300:2135.866;4400:2135.841;4500:2135.831;4600:2135.811;4700:2135.805;4800:2135.803;4900:2135.802;5000:2135.802
JSO,F20,2149.874,65.879,1:70922.981;100:5654.124;200:2285.549;300:2217.469;400:2207.987;500:2193.926;600:2187.901;700:2184.443;800:2180.089;900:2178.351;1000:2176.545;1100:2175.533;1200:2174.305;1300:2173.142;1400:2171.797;1500:2170.778;1600:2169.953;1700:2169.239;1800:2168.905;1900:2167.816;2000:2167.187;2100:2166.042;2200:2165.04;2300:2164.374;2400:2163.557;2500:2162.951;2600:2162.312;2700:2161.695;2800:2161.113;2900:2160.586;3000:2160.048;3100:2159.353;3200:2158.379;3300:2156.332;3400:2154.052;3500:2152.137;3600:2151.029;3700:2150.373;3800:2150.211;3900:2150.099;4000:2150.03;4100:2149.974;4200:2149.914;4300:2149.901;4400:2149.881;4500:2149.878;4600:2149.876;4700:2149.875;4800:2149.874;4900:2149.874;5000:2149.874
